ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,winner_party,winner_voteshare,election_type,round,number_voters,eligible_voters
14730310,2022,0.4952,,,,,,,,EB Simon,0.5581,Oberbürgermeisterwahl,stichwahl,7971,16095
14730320,2001,0.6924,,,,,,,,EB Klepel,0.6586,Bürgermeisterwahl,hauptwahl,932,1346
14730320,2008,0.6239,0.5712,,,,,,,CDU,0.5712,Bürgermeisterwahl,hauptwahl,793,1271
14730320,2011,0.6748,,,,,,,,EB Otto,0.7262,Bürgermeisterwahl,hauptwahl,803,1190
14730320,2018,0.6573,,,,,,,,,0.3893,Bürgermeisterwahl,hauptwahl,704,1071
14730320,2018,0.6082,0.5604,,,,,,,CDU,0.5604,Bürgermeisterwahl,stichwahl,649,1067
14730330,2001,0.6566,0.5643,,,,,,,CDU,0.5643,Bürgermeisterwahl,hauptwahl,3290,5011
14730330,2008,0.6004,0.5234,,,,,,,CDU,0.5234,Bürgermeisterwahl,hauptwahl,2976,4957
14730330,2015,0.5695,0.7098,,,,,,,CDU,0.7098,Bürgermeisterwahl,hauptwahl,2539,4458
14730330,2022,0.5292,,,,,,,,EB Müller,0.8109,Bürgermeisterwahl,hauptwahl,2274,4297
14730340,2001,0.5623,,,,,,,,,0.2686,Bürgermeisterwahl,hauptwahl,2712,4823
14730340,2001,0.5033,0.4317,,,,,,,CDU,0.4317,Bürgermeisterwahl,stichwahl,1071,2128
14730340,2008,0.394,0.9516,,,,,,,CDU,0.9516,Bürgermeisterwahl,hauptwahl,1863,4729
14730340,2013,0.404,,,,,,,,"WV CDU, SPD",0.6725,Bürgermeisterwahl,hauptwahl,1800,4455
14730340,2020,0.5225,0.6046,,,,,,,CDU,0.6046,Bürgermeisterwahl,hauptwahl,2231,4270
14730360,2006,0.5089,,,,,,,,EB Berkes,0.7886,Bürgermeisterwahl,hauptwahl,1398,2747
14730360,2013,0.4278,,,,,,,,EB Berkes,0.923,Bürgermeisterwahl,hauptwahl,1063,2485
14730360,2020,0.5823,,,,,,,,EB Kunath,0.6169,Bürgermeisterwahl,hauptwahl,1345,2310
15001000,1994,0.624,,0.3134,,,,,,SPD,0.3134,Oberbürgermeisterwahl,hauptwahl,46272,74159
15001000,1994,0.5039,,0.5383,,,,,,SPD,0.5383,Oberbürgermeisterwahl,stichwahl,37318,74058
15001000,1996,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15001000,2000,0.8487,,,,,,,,,0.5639,Bürgermeisterwahl,hauptwahl,230,271
15001000,2001,0.4191,,,,,,,,,0.8328,Bürgermeisterwahl,hauptwahl,5948,14193
15001000,2001,0.4576,,,,,,,,,0.4067,Oberbürgermeisterwahl,hauptwahl,32317,70624
15001000,2001,0.3374,,,,,,,,,0.7303,Oberbürgermeisterwahl,stichwahl,23746,70379
15001000,2007,0.462,,,,,,,,,0.5685,Oberbürgermeisterwahl,hauptwahl,37156,80425
15001000,2014,0.4702,,,,,,,,,0.4239,Oberbürgermeisterwahl,hauptwahl,34214,72769
15001000,2014,0.347,,,,,,,,,0.7582,Oberbürgermeisterwahl,stichwahl,25240,72730
15001000,2021,0.5647,,,,,,,,,0.2838,Oberbürgermeisterwahl,hauptwahl,37727,66811
15001000,2021,0.3025,,,,,,,,,0.7387,Oberbürgermeisterwahl,stichwahl,20193,66752
15002000,1994,0.6027,,,,,,,,,0.4239,Oberbürgermeisterwahl,hauptwahl,136639,226724
15002000,1994,0.4909,,,,,,,,,0.6539,Oberbürgermeisterwahl,stichwahl,111131,226405
15002000,2000,0.3747,,0.4481,,,,,,SPD,0.4481,Oberbürgermeisterwahl,hauptwahl,78694,210044
15002000,2000,0.3046,,0.6713,,,,,,SPD,0.6713,Oberbürgermeisterwahl,stichwahl,63736,209228
15002000,2006,0.3237,,0.4104,,,,,,SPD,0.4104,Oberbürgermeisterwahl,hauptwahl,64668,199788
15002000,2006,0.2745,,0.5457,,,,,,SPD,0.5457,Oberbürgermeisterwahl,stichwahl,54746,199446
15002000,2012,0.3463,,,,,,,,,0.353,Oberbürgermeisterwahl,hauptwahl,67449,194773
15002000,2012,0.2898,,,,,,,,,0.5292,Oberbürgermeisterwahl,stichwahl,56343,194391
15002000,2019,0.4237,,,,,,,,,0.4434,Oberbürgermeisterwahl,hauptwahl,80334,189583
15002000,2019,0.3584,,,,,,,,,0.6142,Oberbürgermeisterwahl,stichwahl,67820,189208
15002000,2025,0.474,,0.3708,,,,,,SPD,0.3708,Oberbürgermeisterwahl,hauptwahl,87990,185645
15002000,2025,0.6433,,,,,,,,,0.5183,Oberbürgermeisterwahl,stichwahl,119147,185209
15003000,1994,0.6209,,0.421,,,,,,SPD,0.421,Oberbürgermeisterwahl,hauptwahl,131957,212525
15003000,1994,0.5546,,0.6401,,,,,,SPD,0.6401,Oberbürgermeisterwahl,stichwahl,117459,211802
15003000,2001,0.3693,,0.3304,,,,,,SPD,0.3304,Oberbürgermeisterwahl,hauptwahl,72540,196438
15003000,2001,0.2654,,0.6558,,,,,,SPD,0.6558,Oberbürgermeisterwahl,stichwahl,52041,196106
15003000,2008,0.3512,,0.6399,,,,,,SPD,0.6399,Oberbürgermeisterwahl,hauptwahl,69954,199202
15003000,2015,0.355,,0.6923,,,,,,SPD,0.6923,Oberbürgermeisterwahl,hauptwahl,70012,197230
15003000,2022,0.404,,,,,,,,,0.4326,Oberbürgermeisterwahl,hauptwahl,76734,189916
15003000,2022,0.3211,,,,,,,,,0.648,Oberbürgermeisterwahl,stichwahl,60848,189471
15081026,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081026,1996,0.5796,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,182,314
15081026,1999,0.6925,,,,,,,,,0.5551,Bürgermeisterwahl,hauptwahl,545,787
15081026,2000,0.5138,,,,,,,,,0.7437,Bürgermeisterwahl,hauptwahl,410,798
15081026,2001,0.5212,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,271,520
15081026,2003,0.3265,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,112,343
15081026,2006,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081026,2007,0.6266,,,,,,,,,0.6532,Bürgermeisterwahl,hauptwahl,475,758
15081026,2009,0.5972,,,,,,,,,0.5084,Bürgermeisterwahl,hauptwahl,909,1522
15081026,2016,0.7038,,,,,,,,,0.5482,Bürgermeisterwahl,hauptwahl,1031,1465
15081026,2018,0.6757,,,,,,,,,0.501,Bürgermeisterwahl,hauptwahl,971,1437
15081026,2025,0.2762,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,380,1376
15081030,1994,0.5612,,,,,,,,,0.687,Bürgermeisterwahl,hauptwahl,367,654
15081030,1995,0.4292,,,,,,,,,0.6756,Bürgermeisterwahl,hauptwahl,1025,2388
15081030,1995,0.5,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,93,186
15081030,1995,0.7343,,,,,,,,,0.9463,Bürgermeisterwahl,hauptwahl,152,207
15081030,1996,0.7753,,,,,,,,,0.5821,Bürgermeisterwahl,hauptwahl,69,89
15081030,1998,0.8008,,,,,,,,,0.8239,Bürgermeisterwahl,hauptwahl,201,251
15081030,2001,0.5556,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,1404,2527
15081030,2002,0.5745,,,,,,,,,0.5494,Bürgermeisterwahl,hauptwahl,1476,2569
15081030,2003,0.85,,,,,,,,,0.6119,Bürgermeisterwahl,hauptwahl,68,80
15081030,2004,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081030,2005,0.4661,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,309,663
15081030,2006,0.7436,,,,,,,,,0.5402,Bürgermeisterwahl,hauptwahl,87,117
15081030,2008,0.513,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,1141,2224
15081030,2009,0.5126,0.6364,,,,,,,CDU,0.6364,Bürgermeisterwahl,hauptwahl,1263,2464
15081030,2009,0.5794,0.6183,,,,,,,CDU,0.6183,Bürgermeisterwahl,hauptwahl,2941,5076
15081030,2016,0.215,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,1258,5851
15081030,2023,0.6053,0.3324,,,,,,,CDU,0.3324,Bürgermeisterwahl,hauptwahl,3440,5683
15081030,2023,0.5135,0.5718,,,,,,,CDU,0.5718,Bürgermeisterwahl,stichwahl,2918,5683
15081045,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081045,1994,,,,,,,,,,,Bürgermeisterwahl,stichwahl,,
15081045,2001,0.4918,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,1225,2491
15081045,2006,0.4976,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,205,412
15081045,2008,0.4747,,,,,,,,,0.8564,Bürgermeisterwahl,hauptwahl,986,2077
15081045,2015,0.3588,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,1008,2809
15081045,2022,0.426,,,,,,,,,0.6018,Bürgermeisterwahl,hauptwahl,1123,2636
15081095,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081095,1999,0.604,,,,,,,,,0.714,Bürgermeisterwahl,hauptwahl,488,808
15081095,2001,0.5174,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,356,688
15081095,2005,0.5289,,0.5658,,,,,,SPD,0.5658,Bürgermeisterwahl,hauptwahl,412,779
15081095,2008,0.566,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,240,424
15081095,2008,0.5862,,,,,,,,,0.4677,Bürgermeisterwahl,hauptwahl,813,1387
15081095,2008,0.4877,,,,,,,,,0.6098,Bürgermeisterwahl,stichwahl,676,1386
15081095,2015,0.2298,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,296,1288
15081095,2017,0.2055,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,261,1270
15081095,2023,0.4715,,,,,,,,,0.6187,Bürgermeisterwahl,hauptwahl,579,1228
15081095,2025,0.5534,,,,,,,,,0.5364,Bürgermeisterwahl,hauptwahl,648,1171
15081105,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081105,2001,0.4259,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,942,2212
15081105,2008,0.5667,,,,,,,,,0.6448,Bürgermeisterwahl,hauptwahl,1232,2174
15081105,2015,0.5211,,,,,,,,,0.5347,Bürgermeisterwahl,hauptwahl,1048,2011
15081105,2022,0.3239,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,620,1914
15081135,1994,,0.3274,,,,,,,CDU,0.3274,Bürgermeisterwahl,hauptwahl,,291
15081135,1994,,,,,,,,,,0.5619,Bürgermeisterwahl,stichwahl,,
15081135,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081135,1996,0.8059,,,,,,,,,0.8142,Bürgermeisterwahl,hauptwahl,191,237
15081135,1997,0.8047,,,,,,,,,0.5265,Bürgermeisterwahl,hauptwahl,305,379
15081135,2000,0.8013,,,,,,,,,0.544,Bürgermeisterwahl,hauptwahl,125,156
15081135,2001,0.5438,,,,,,,,,0.6411,Bürgermeisterwahl,hauptwahl,9821,18059
15081135,2001,0.8065,,,,,,,,,0.8673,Bürgermeisterwahl,hauptwahl,100,124
15081135,2001,0.8013,,,,,,,,,0.544,Bürgermeisterwahl,hauptwahl,125,156
15081135,2001,0.3235,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,77,238
15081135,2001,0.682,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,178,261
15081135,2001,0.4603,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,110,239
15081135,2002,0.7604,,,,,,,,,0.5621,Bürgermeisterwahl,hauptwahl,273,359
15081135,2004,0.6935,,,,,,,,,0.5338,Bürgermeisterwahl,hauptwahl,267,385
15081135,2005,0.6672,,,,,,,,,0.7451,Bürgermeisterwahl,hauptwahl,415,622
15081135,2005,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081135,2005,0.4945,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,135,273
15081135,2007,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081135,2007,0.7424,,,,,,,,,0.7347,Bürgermeisterwahl,hauptwahl,98,132
15081135,2008,0.4893,,,,,,,,,0.8233,Bürgermeisterwahl,hauptwahl,8244,16850
15081135,2008,0.5739,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,202,352
15081135,2008,0.8257,,,,,,,,,0.737,Bürgermeisterwahl,hauptwahl,289,350
15081135,2008,0.484,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,91,188
15081135,2008,0.4625,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,111,240
15081135,2008,0.6224,,,,,,,,,0.6913,Bürgermeisterwahl,hauptwahl,150,241
15081135,2008,0.4895,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,116,237
15081135,2008,0.6989,,,,,,,,,0.907,Bürgermeisterwahl,hauptwahl,130,186
15081135,2009,0.5203,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,269,517
15081135,2015,0.4397,,0.4392,,,,,,SPD,0.4392,Bürgermeisterwahl,hauptwahl,8812,20041
15081135,2015,0.3617,,0.6022,,,,,,SPD,0.6022,Bürgermeisterwahl,stichwahl,7214,19943
15081135,2022,0.4288,,0.8494,,,,,,SPD,0.8494,Bürgermeisterwahl,hauptwahl,8103,18899
15081225,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081225,2001,0.648,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,904,1395
15081225,2001,0.6431,,,,,,,,,0.608,Bürgermeisterwahl,stichwahl,200,311
15081225,2004,0.7103,,,,,,,,,0.5495,Bürgermeisterwahl,hauptwahl,206,290
15081225,2007,0.6471,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,99,153
15081225,2008,0.6306,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,693,1099
15081225,2009,0.7001,,,,,,,,,0.6002,Bürgermeisterwahl,hauptwahl,1055,1507
15081225,2016,0.4204,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,584,1389
15081225,2023,0.6483,,,,,,,,,0.6138,Bürgermeisterwahl,hauptwahl,848,1308
15081240,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081240,1994,,,,,,,,,,,Bürgermeisterwahl,stichwahl,,
15081240,1995,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081240,1995,0.6182,,,,,,,,,0.5048,Bürgermeisterwahl,hauptwahl,217,351
15081240,1996,0.3709,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,171,461
15081240,2000,0.6801,,,,,,,,,0.7436,Bürgermeisterwahl,hauptwahl,236,347
15081240,2001,0.4996,,,,,,,,,0.5851,Bürgermeisterwahl,hauptwahl,3080,6165
15081240,2001,0.2718,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,128,471
15081240,2002,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081240,2005,0.6475,,,,,,,,WG,0.5883,Bürgermeisterwahl,hauptwahl,518,800
15081240,2006,0.5732,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,180,314
15081240,2008,0.5651,,,,,,,,,0.849,Bürgermeisterwahl,hauptwahl,564,998
15081240,2008,0.4162,0.7799,,,,,,,CDU,0.7799,Bürgermeisterwahl,hauptwahl,1492,3585
15081240,2009,0.4186,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,324,774
15081240,2009,0.4447,,,,,,,,,0.8044,Bürgermeisterwahl,hauptwahl,2772,6233
15081240,2016,0.2222,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,1457,6557
15081240,2023,0.4814,,,,,,,,FREIE LISTE,0.3173,Bürgermeisterwahl,hauptwahl,3002,6236
15081240,2023,0.4157,,,,,,,,FREIE LISTE,0.708,Bürgermeisterwahl,stichwahl,2592,6236
15081280,1994,,,,,,,,,,0.5522,Bürgermeisterwahl,hauptwahl,,
15081280,1997,0.753,,,,,,,,,0.8415,Bürgermeisterwahl,hauptwahl,372,494
15081280,1998,0.6495,,,,,,,,,0.6556,Bürgermeisterwahl,hauptwahl,541,833
15081280,1999,0.6991,,,,,,,,,0.7712,Bürgermeisterwahl,hauptwahl,237,339
15081280,2001,0.5689,,,,,,,,,0.4145,Bürgermeisterwahl,hauptwahl,4790,8420
15081280,2001,0.4499,,,,,,,,,0.5357,Bürgermeisterwahl,stichwahl,2216,4926
15081280,2003,0.5407,,,,,,,,,0.6557,Bürgermeisterwahl,hauptwahl,186,344
15081280,2004,0.5603,,,,,,,,,0.5714,Bürgermeisterwahl,hauptwahl,455,812
15081280,2005,0.4305,,,,,,,,,0.6396,Bürgermeisterwahl,hauptwahl,2358,5477
15081280,2006,0.542,,,,,,,,,0.5424,Bürgermeisterwahl,hauptwahl,187,345
15081280,2007,0.641,,,,,,,,,0.8047,Bürgermeisterwahl,hauptwahl,225,351
15081280,2008,0.5989,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,1565,2613
15081280,2009,0.6529,0.6139,,,,,,,CDU,0.6139,Bürgermeisterwahl,hauptwahl,6291,9636
15081280,2016,0.4753,,,,,,,,,0.5635,Bürgermeisterwahl,hauptwahl,4270,8984
15081280,2023,0.631,,0.6904,,,,,,SPD,0.6904,Bürgermeisterwahl,hauptwahl,5347,8474
15081290,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081290,2001,0.4898,,,,,,,,,0.9583,Bürgermeisterwahl,hauptwahl,24,49
15081290,2001,0.6494,,,,,,,,,0.4876,Bürgermeisterwahl,hauptwahl,613,944
15081290,2001,0.5725,,,,,,,,,0.5895,Bürgermeisterwahl,stichwahl,229,400
15081290,2002,0.7663,,,,,,,,,0.5032,Bürgermeisterwahl,hauptwahl,318,415
15081290,2008,0.7544,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,129,171
15081290,2008,0.5788,,,,,,,,,0.9234,Bürgermeisterwahl,hauptwahl,257,444
15081290,2009,0.708,,,,,,,,,0.523,Bürgermeisterwahl,hauptwahl,720,1017
15081290,2016,0.7153,,,,,,,,,0.5103,Bürgermeisterwahl,hauptwahl,686,959
15081290,2018,0.296,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,272,919
15081290,2025,0.2984,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,259,868
15081440,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081440,2001,0.5818,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,615,1057
15081440,2008,0.5118,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,281,549
15081440,2008,0.431,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,453,1051
15081440,2015,0.2607,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,244,936
15081440,2022,0.6765,,,,,,,,,0.5363,Bürgermeisterwahl,hauptwahl,594,878
15081455,1994,0.8044,0.424,,,,,,,CDU,0.424,Bürgermeisterwahl,hauptwahl,181,225
15081455,1994,,0.5723,,,,,,,CDU,0.5723,Bürgermeisterwahl,stichwahl,,
15081455,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081455,1995,0.5102,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,125,245
15081455,1996,0.8176,,,,,,,,,0.7934,Bürgermeisterwahl,hauptwahl,121,148
15081455,1999,0.5813,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,261,449
15081455,1999,0.5901,,,,,,,,,0.5252,Bürgermeisterwahl,hauptwahl,239,405
15081455,2000,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081455,2001,0.4531,,,,,,,,,0.4582,Bürgermeisterwahl,hauptwahl,10027,22129
15081455,2001,0.2276,,,,,,,,,0.6856,Bürgermeisterwahl,stichwahl,3883,17063
15081455,2001,0.3378,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,125,370
15081455,2001,0.4431,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,113,255
15081455,2001,0.45,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,108,240
15081455,2005,0.6706,,,,,,,,,0.6754,Bürgermeisterwahl,hauptwahl,114,170
15081455,2005,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081455,2006,0.6096,,,,,,,,,0.5909,Bürgermeisterwahl,hauptwahl,242,397
15081455,2008,0.5072,,,,,,,,,0.3068,Bürgermeisterwahl,hauptwahl,10679,21055
15081455,2008,0.4343,,,,,,,,,0.6069,Bürgermeisterwahl,stichwahl,7767,17886
15081455,2008,0.3675,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,86,234
15081455,2008,0.25,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,63,252
15081455,2015,0.4725,,,,,,,,,0.3792,Bürgermeisterwahl,hauptwahl,9794,20727
15081455,2015,0.3852,,,,,,,,,0.5002,Bürgermeisterwahl,stichwahl,7970,20689
15081455,2022,0.4488,0.3489,,,,,,,CDU,0.3489,Bürgermeisterwahl,hauptwahl,8711,19409
15081455,2022,0.3884,,0.5029,,,,,,SPD,0.5029,Bürgermeisterwahl,stichwahl,7522,19368
15081545,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081545,1997,0.7609,,,,,,,,,0.6216,Bürgermeisterwahl,hauptwahl,296,389
15081545,2001,0.5058,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,260,514
15081545,2004,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15081545,2008,0.6189,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,294,475
15081545,2009,0.5753,,,,,,,,,0.5146,Bürgermeisterwahl,hauptwahl,485,843
15081545,2016,0.6229,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,484,777
15081545,2020,0.5241,,,,,,,,,0.856,Bürgermeisterwahl,hauptwahl,391,746
15082005,1994,,,0.6019,,,,,,SPD,0.6019,Bürgermeisterwahl,hauptwahl,,
15082005,2001,0.4537,,0.7113,,,,,,SPD,0.7113,Bürgermeisterwahl,hauptwahl,3745,8254
15082005,2008,0.4149,,0.6771,,,,,,SPD,0.6771,Bürgermeisterwahl,hauptwahl,3236,7799
15082005,2015,0.668,,,,,,,,,0.4933,Bürgermeisterwahl,hauptwahl,4593,6876
15082005,2015,0.6465,,,,,,,,,0.538,Bürgermeisterwahl,stichwahl,4441,6869
15082005,2022,0.5266,,,,,,,,,0.8272,Bürgermeisterwahl,hauptwahl,3371,6402
15082015,1994,,,,,,,,,SPD,,Oberbürgermeisterwahl,hauptwahl,,
15082015,1994,,,,,,,,,SPD,,Oberbürgermeisterwahl,stichwahl,,
15082015,2001,0.4132,,0.4651,,,,,,SPD,0.4651,Oberbürgermeisterwahl,hauptwahl,19612,47460
15082015,2001,0.2646,,0.6847,,,,,,SPD,0.6847,Oberbürgermeisterwahl,stichwahl,6659,25170
15082015,2003,0.4102,,,,,,,,,0.5233,Oberbürgermeisterwahl,hauptwahl,9528,23228
15082015,2008,0.3818,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,567,1485
15082015,2009,0.3096,,,,,,,,,0.3807,Oberbürgermeisterwahl,hauptwahl,12450,40214
15082015,2009,0.2553,,,,,,,,,0.5687,Oberbürgermeisterwahl,stichwahl,10267,40216
15082015,2016,0.3961,0.3957,,,,,,,CDU,0.3957,Oberbürgermeisterwahl,hauptwahl,13996,35332
15082015,2016,0.2845,0.5791,,,,,,,CDU,0.5791,Oberbürgermeisterwahl,stichwahl,10051,35333
15082015,2023,0.4974,,,,,,0.3376,,AfD,0.3376,Oberbürgermeisterwahl,hauptwahl,15799,31761
15082015,2023,0.4875,0.5382,,,,,,,CDU,0.5382,Oberbürgermeisterwahl,stichwahl,15479,31750
15082180,1994,0.8121,,,,,,,,,0.4554,Oberbürgermeisterwahl,hauptwahl,458,564
15082180,1994,0.5058,,,,,,,,,0.605,Oberbürgermeisterwahl,stichwahl,12301,24318
15082180,1995,0.7095,,,,,,,,,0.9175,Bürgermeisterwahl,hauptwahl,210,296
15082180,1999,0.6491,,,,,,,,,0.4628,Bürgermeisterwahl,hauptwahl,296,456
15082180,1999,0.636,,,,,,,,,0.7604,Bürgermeisterwahl,stichwahl,290,456
15082180,2001,0.4618,,0.4205,,,,,,SPD,0.4205,Oberbürgermeisterwahl,hauptwahl,11403,24691
15082180,2001,0.3105,,0.6842,,,,,,SPD,0.6842,Oberbürgermeisterwahl,stichwahl,7667,24696
15082180,2001,0.6178,,,,,,,,,0.7638,Bürgermeisterwahl,hauptwahl,632,1023
15082180,2008,0.3873,,0.7051,,,,,,SPD,0.7051,Oberbürgermeisterwahl,hauptwahl,9637,24882
15082180,2015,0.3561,,0.3787,,,,,,SPD,0.3787,Oberbürgermeisterwahl,hauptwahl,8056,22624
15082180,2015,0.2915,,0.5612,,,,,,SPD,0.5612,Oberbürgermeisterwahl,stichwahl,6594,22624
15082180,2023,0.3675,,,,,0.374,,,DIE LINKE,0.374,Oberbürgermeisterwahl,hauptwahl,7630,20763
15082180,2023,0.3316,,,,,0.6161,,,DIE LINKE,0.6161,Oberbürgermeisterwahl,stichwahl,6886,20763
15082241,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15082241,1994,,,,,,,,,,,Bürgermeisterwahl,hauptwahl,,
15082241,2000,0.5612,,,,,,,,,0.687,Bürgermeisterwahl,hauptwahl,367,654
15082241,2001,0.6251,,,,,,,,,0.5411,Bürgermeisterwahl,hauptwahl,5138,8220
15082241,2001,0.5106,,,,0.527,,,,F.D.P.,0.527,Bürgermeisterwahl,stichwahl,411,805
15082241,2001,0.5743,,,,,,,,,0.6632,Bürgermeisterwahl,hauptwahl,483,841
15082241,2001,0.5099,,0.3791,,,,,,SPD,0.3791,Bürgermeisterwahl,hauptwahl,795,1559
15082241,2001,0.4733,,,,,,,,,0.5021,Bürgermeisterwahl,stichwahl,736,1555
15082241,2003,0.7723,,,,0.6039,,,,FDP,0.6039,Bürgermeisterwahl,hauptwahl,468,606
15082241,2007,0.5932,,,,,,,,,0.3268,Bürgermeisterwahl,hauptwahl,767,1293
15082241,2007,0.5125,,,,,,,,,0.5253,Bürgermeisterwahl,stichwahl,368,718
15082241,2008,0.5648,,,,,,,,,0.5,Bürgermeisterwahl,hauptwahl,466,825
15082241,2008,0.5393,,,,,,,,,0.4472,Bürgermeisterwahl,hauptwahl,4011,7438
15082241,2008,0.6085,,,,,,,,,0.574,Bürgermeisterwahl,stichwahl,502,825
15082241,2008,0.5242,,,,,,,,,0.5141,Bürgermeisterwahl,stichwahl,1009,1925
15082241,2008,0.5189,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,808,1557
15082241,2009,0.5188,,,,,,,,,0.3742,Bürgermeisterwahl,hauptwahl,5628,10848
15082241,2009,0.3096,,,,,,,,,0.7525,Bürgermeisterwahl,stichwahl,3358,10846
15082241,2016,0.4931,,,,,,,,,0.4648,Bürgermeisterwahl,hauptwahl,5044,10229
15082241,2016,0.3945,,,,,,,,,0.8446,Bürgermeisterwahl,stichwahl,4026,10206
15082241,2023,0.6378,,,,,,,,,0.7272,Bürgermeisterwahl,hauptwahl,6365,9980
15082256,1994,0.637,,,,,,,,,0.5735,Bürgermeisterwahl,hauptwahl,2911,4570
15082256,1998,0.7385,,,,,,,,,0.3825,Bürgermeisterwahl,hauptwahl,257,348
15082256,1998,0.8678,,,,,,,,,0.5973,Bürgermeisterwahl,stichwahl,302,348
15082256,2000,0.6058,,,,,,,,,1,Bürgermeisterwahl,hauptwahl,126,208
15082256,2001,0.5512,,,,,,,,,0.6673,Bürgermeisterwahl,hauptwahl,4026,7304
15082256,2005,0.5979,,,,,,,,,0.4685,Bürgermeisterwahl,hauptwahl,223,373
15082256,2005,0.5523,,,,,,,,,0.5024,Bürgermeisterwahl,stichwahl,206,373
